doc_id,source_pdf_path,source_filename,route,year,extract_status,structured_status,embedding_status,metrics_status,extract_method,page_count,error_message,last_stage_run,artifact_version,updated_at
jae_f00d75c5d4f0,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_AGRISCIENCE-TEACHERS-ATTITUDES-TOWARD-IMPLEMENTATION-OF-CONTENT-AREA-READING-STRATEGIES.pdf,2006_AGRISCIENCE-TEACHERS-ATTITUDES-TOWARD-IMPLEMENTATION-OF-CONTENT-AREA-READING-STRATEGIES.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.129304+00:00
jae_dfa128b4468f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_BEGINNING-AND-MENTOR-AGRICULTURE-TEACHERS-PERCEPTIONS-OF-PSYCHOSOCIAL-ASSISTANCE-SIMILARITIES-AND-SATISFACTION.pdf,2006_BEGINNING-AND-MENTOR-AGRICULTURE-TEACHERS-PERCEPTIONS-OF-PSYCHOSOCIAL-ASSISTANCE-SIMILARITIES-AND-SATISFACTION.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.149311+00:00
jae_c7ea94d9051d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_CAREER-ASPIRATIONS-OF-SELECTED-FFA-MEMBERS.pdf,2006_CAREER-ASPIRATIONS-OF-SELECTED-FFA-MEMBERS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.169794+00:00
jae_9d34f01a195a,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_CHALLENGES-EXPERIENCED-BY-NEW-MEXICO-AGRICULTURAL-EDUCATION-TEACHERS-IN-INCLUDING-SPECIAL-NEEDS-STUDENTS.pdf,2006_CHALLENGES-EXPERIENCED-BY-NEW-MEXICO-AGRICULTURAL-EDUCATION-TEACHERS-IN-INCLUDING-SPECIAL-NEEDS-STUDENTS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.190786+00:00
jae_75748aef513b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_CHALLENGES-OF-SERVICE-LEARNING-IN-TENNESSEE-4-H-YOUTH-DEVELOPMENT-A-DELPHI-STUDY.pdf,2006_CHALLENGES-OF-SERVICE-LEARNING-IN-TENNESSEE-4-H-YOUTH-DEVELOPMENT-A-DELPHI-STUDY.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.210896+00:00
jae_4769f63288fc,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_COMPARISON-OF-TEACHER-EFFICACY-AMONG-TRADITIONALLY-AND-ALTERNATIVELY-CERTIFIED-AGRICULTURE-TEACHERS.pdf,2006_COMPARISON-OF-TEACHER-EFFICACY-AMONG-TRADITIONALLY-AND-ALTERNATIVELY-CERTIFIED-AGRICULTURE-TEACHERS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.230392+00:00
jae_4d32189d7d87,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_CONTENT-AREA-READING-STRATEGIES-AND-TEXTBOOK-USE-IN-AGRICULTURAL-EDUCATION.pdf,2006_CONTENT-AREA-READING-STRATEGIES-AND-TEXTBOOK-USE-IN-AGRICULTURAL-EDUCATION.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.249638+00:00
jae_e00d4eced67f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_CREATIVE-THINKING-AND-LEARNING-STYLES-IN-UNDERGRADUATE-AGRICULTURE-STUDENTS.pdf,2006_CREATIVE-THINKING-AND-LEARNING-STYLES-IN-UNDERGRADUATE-AGRICULTURE-STUDENTS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.271012+00:00
jae_a1f966257967,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_DEVELOPING-A-MODEL-OF-COOPERATING-TEACHER-EFFECTIVENESS.pdf,2006_DEVELOPING-A-MODEL-OF-COOPERATING-TEACHER-EFFECTIVENESS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.291013+00:00
jae_97ef683f3a0c,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_EDUCATIONAL-VALUE-OF-4-H-COMPETITIVE-EVENTS-AS-PERCEIVED-BY-PARENTS-OF-4-H-PARTICIPANTS.pdf,2006_EDUCATIONAL-VALUE-OF-4-H-COMPETITIVE-EVENTS-AS-PERCEIVED-BY-PARENTS-OF-4-H-PARTICIPANTS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.312309+00:00
jae_c478d56db4a8,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_EFFECTS-OF-A-MATH-ENHANCED-CURRICULUM-AND-INSTRUCTIONAL-APPROACH-ON-THE-MATHEMATICS-ACHIEVEMENT-OF-AGRICULTURAL-POWER-AND-TECHNOLOGY-STUDENTS-AN-EXPERIMENTAL-STUDY.pdf,2006_EFFECTS-OF-A-MATH-ENHANCED-CURRICULUM-AND-INSTRUCTIONAL-APPROACH-ON-THE-MATHEMATICS-ACHIEVEMENT-OF-AGRICULTURAL-POWER-AND-TECHNOLOGY-STUDENTS-AN-EXPERIMENTAL-STUDY.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.333365+00:00
jae_ea907c18013e,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_EFFECTS-OF-INVESTIGATIVE-LABORATORY-INSTRUCTION-ON-CONTENT-KNOWLEDGE-AND-SCIENCE-PROCESS-SKILL-ACHIEVEMENT-ACROSS-LEARNING-STYLES.pdf,2006_EFFECTS-OF-INVESTIGATIVE-LABORATORY-INSTRUCTION-ON-CONTENT-KNOWLEDGE-AND-SCIENCE-PROCESS-SKILL-ACHIEVEMENT-ACROSS-LEARNING-STYLES.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.356822+00:00
jae_77aa3e74ac91,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_EVALUATION-OF-A-LIVESTOCK-ETHICS-CURRICULUM-FOR-HIGH-SCHOOL-YOUTH.pdf,2006_EVALUATION-OF-A-LIVESTOCK-ETHICS-CURRICULUM-FOR-HIGH-SCHOOL-YOUTH.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.377436+00:00
jae_b60b0039fc8f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_EXPLORING-RELATIONSHIPS-OF-TEACHERS-SENSE-OF-EFFICACY-IN-TWO-STUDENT-TEACHING-PROGRAMS.pdf,2006_EXPLORING-RELATIONSHIPS-OF-TEACHERS-SENSE-OF-EFFICACY-IN-TWO-STUDENT-TEACHING-PROGRAMS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.398114+00:00
jae_b2dcd62b76ee,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_FACTORS-CONTRIBUTING-TO-VOLUNTEER-ADMINISTRATION-LEADERSHIP-PROFICIENCY-OF-SOUTHERN-REGION-4-H-COUNTY-FACULTY.pdf,2006_FACTORS-CONTRIBUTING-TO-VOLUNTEER-ADMINISTRATION-LEADERSHIP-PROFICIENCY-OF-SOUTHERN-REGION-4-H-COUNTY-FACULTY.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.418094+00:00
jae_3eec6968f063,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_FOOD-LAND-AND-PEOPLE-CONTENT-ANALYSIS-AND-CORRELATION-TO-ARKANSAS-STATE-STANDARDS.pdf,2006_FOOD-LAND-AND-PEOPLE-CONTENT-ANALYSIS-AND-CORRELATION-TO-ARKANSAS-STATE-STANDARDS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.438908+00:00
jae_17ba1c32acf5,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_IDENTIFYING-CONTENT-FOR-AN-OPEN-COURSEWARE-PRE-SERVICE-AGRICULTURAL-EDUCATION-PROGRAM-PLANNING-COURSE.pdf,2006_IDENTIFYING-CONTENT-FOR-AN-OPEN-COURSEWARE-PRE-SERVICE-AGRICULTURAL-EDUCATION-PROGRAM-PLANNING-COURSE.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.463160+00:00
jae_c14ff4f7fe5b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_IMPACT-OF-AN-URBAN-SERVICE-LEARNING-EXPERIENCE-ON-AGRICULTURAL-EDUCATION-STUDENTS.pdf,2006_IMPACT-OF-AN-URBAN-SERVICE-LEARNING-EXPERIENCE-ON-AGRICULTURAL-EDUCATION-STUDENTS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.482816+00:00
jae_486f9e71b53b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_LEADERSHIP-BEHAVIORS-EXHIBITED-BY-FFA-CHAPTER-PRESIDENTS.pdf,2006_LEADERSHIP-BEHAVIORS-EXHIBITED-BY-FFA-CHAPTER-PRESIDENTS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.503552+00:00
jae_342f7f11b04a,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_LEADERSHIP-STYLES-OF-CURRENT-EXTENSION-LEADERS.pdf,2006_LEADERSHIP-STYLES-OF-CURRENT-EXTENSION-LEADERS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.523249+00:00
jae_6328a50af5ab,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_LEARNING-STYLE-AND-PERSONALITY-TYPE-PREFERENCES-OF-COMMUNITY-DEVELOPMENT-EXTENSION-EDUCATORS.pdf,2006_LEARNING-STYLE-AND-PERSONALITY-TYPE-PREFERENCES-OF-COMMUNITY-DEVELOPMENT-EXTENSION-EDUCATORS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.542405+00:00
jae_15e54d8ecc3d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_LOCAL-FARM-BUREAU-LEADERSHIP-NEEDS-ASSESSMENT-A-QUALITATIVE-STUDY.pdf,2006_LOCAL-FARM-BUREAU-LEADERSHIP-NEEDS-ASSESSMENT-A-QUALITATIVE-STUDY.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.563517+00:00
jae_29e33f956452,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_MEASURING-LEARNING-IN-THE-AFFECTIVE-DOMAIN-USING-REFLECTIVE-WRITING-ABOUT-A-VIRTUAL-INTERNATIONAL-AGRICULTURE-EXPERIENCE.pdf,2006_MEASURING-LEARNING-IN-THE-AFFECTIVE-DOMAIN-USING-REFLECTIVE-WRITING-ABOUT-A-VIRTUAL-INTERNATIONAL-AGRICULTURE-EXPERIENCE.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.582588+00:00
jae_bf8872e2bff2,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_MODERNIZING-THE-AGRICULTURAL-EDUCATION-CURRICULUM-AN-ANALYSIS-OF-AGRICULTURAL-EDUCATION-TEACHERS-ATTITUDES-KNOWLEDGE-AND-UNDERSTANDING-OF-BIOTECHNOLOGY.pdf,2006_MODERNIZING-THE-AGRICULTURAL-EDUCATION-CURRICULUM-AN-ANALYSIS-OF-AGRICULTURAL-EDUCATION-TEACHERS-ATTITUDES-KNOWLEDGE-AND-UNDERSTANDING-OF-BIOTECHNOLOGY.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.603497+00:00
jae_e3468c4f0525,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_SCIENCE-ACHIEVEMENT-OF-HIGH-SCHOOL-STUDENTS-IN-COMPLETE-PROGRAMS-OF-AGRISCIENCE-EDUCATION.pdf,2006_SCIENCE-ACHIEVEMENT-OF-HIGH-SCHOOL-STUDENTS-IN-COMPLETE-PROGRAMS-OF-AGRISCIENCE-EDUCATION.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.624299+00:00
jae_499d22985e4e,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_TEACHER-ATTRITION-AMONG-WOMEN-IN-SECONDARY-AGRICULTURAL-EDUCATION.pdf,2006_TEACHER-ATTRITION-AMONG-WOMEN-IN-SECONDARY-AGRICULTURAL-EDUCATION.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.644996+00:00
jae_59bf2294dd19,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_TEACHER-EFFICACY-OF-NOVICE-TEACHERS-IN-AGRICULTURAL-EDUCATION-IN-OHIO-AT-THE-END-OF-THE-SCHOOL-YEAR.pdf,2006_TEACHER-EFFICACY-OF-NOVICE-TEACHERS-IN-AGRICULTURAL-EDUCATION-IN-OHIO-AT-THE-END-OF-THE-SCHOOL-YEAR.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.666357+00:00
jae_10fcddf62b19,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_A_Modern/2006_TEACHER-PREPARATION-AND-IN-SERVICE-NEEDS-OF-GEORGIA-AGRICULTURE-TEACHERS.pdf,2006_TEACHER-PREPARATION-AND-IN-SERVICE-NEEDS-OF-GEORGIA-AGRICULTURE-TEACHERS.pdf,Route_A_Modern,2006,pending,success,pending,success,,,,metrics_status,1.0,2026-03-31T13:01:34.688368+00:00
